;advers;age;cluster
18744;Elise Mertens;22.234086242300002;12
18745;Elise Mertens;22.425735797399998;12
18746;Elise Mertens;22.425735797399998;12
18747;Elise Mertens;22.699520876100006;12
18748;Elise Mertens;22.2587268994;12
18749;Elise Mertens;22.7186858316;12
18750;Elise Mertens;22.2395619439;12
18751;Elise Mertens;22.584531143099998;12
18752;Elise Mertens;22.8528405202;12
18753;Elise Mertens;22.8911704312;12
18754;Elise Mertens;22.9486652977;12
18755;Elise Mertens;22.527036276500002;12
18756;Elise Mertens;22.6228610541;12
18757;Elise Mertens;22.7761806982;12
18758;Elise Mertens;22.1629021218;12
18759;Elise Mertens;22.2970568104;12
18760;Elise Mertens;22.3353867214;12
18761;Elise Mertens;22.5653661875;12
18762;Elise Mertens;22.9103353867;12
18763;Elise Mertens;22.8720054757;12
18764;Elise Mertens;22.6036960986;12
18765;Elise Mertens;22.46954141;12
18766;Elise Mertens;22.7378507871;12
18767;Elise Mertens;22.234086242300002;12
18768;Elise Mertens;23.906913073200002;12
18769;Elise Mertens;23.7152635181;12
18770;Elise Mertens;23.2361396304;12
18771;Elise Mertens;23.2361396304;12
18772;Elise Mertens;23.2361396304;12
18773;Elise Mertens;23.2361396304;12
18774;Elise Mertens;23.2361396304;12
18775;Elise Mertens;23.446954141;12
18776;Elise Mertens;23.446954141;12
18777;Elise Mertens;23.8302532512;12
18778;Elise Mertens;23.8302532512;12
18779;Elise Mertens;23.8302532512;12
18780;Elise Mertens;23.8494182067;12
18781;Elise Mertens;23.928815879499997;12
18782;Elise Mertens;23.5811088296;12
18783;Elise Mertens;23.5811088296;12
18784;Elise Mertens;23.523613963000003;12
18785;Elise Mertens;23.523613963000003;12
18786;Elise Mertens;23.6194387406;12
18787;Elise Mertens;23.6194387406;12
18788;Elise Mertens;23.6194387406;12
18789;Elise Mertens;23.772758384699998;12
18790;Elise Mertens;23.772758384699998;12
18791;Elise Mertens;23.772758384699998;12
18792;Elise Mertens;23.772758384699998;12
18793;Elise Mertens;23.1594798084;12
18794;Elise Mertens;23.1594798084;12
18795;Elise Mertens;23.140314852800003;12
18796;Elise Mertens;23.140314852800003;12
18797;Elise Mertens;23.2936344969;12
18798;Elise Mertens;23.3319644079;12
18799;Elise Mertens;23.868583162199997;12
18800;Elise Mertens;23.6002737851;12
18801;Elise Mertens;23.7344284736;12
18802;Elise Mertens;23.906913073200002;12
18803;Elise Mertens;23.696098562600003;12
18804;Elise Mertens;23.255304585900003;12
18805;Elise Mertens;23.370294319;12
18806;Elise Mertens;23.7152635181;12
18807;Elise Mertens;23.446954141;12
18808;Elise Mertens;23.427789185500004;12
18809;Elise Mertens;23.8302532512;12
18810;Elise Mertens;23.8494182067;12
18811;Elise Mertens;23.928815879499997;12
18812;Elise Mertens;23.5811088296;12
18813;Elise Mertens;23.523613963000003;12
18814;Elise Mertens;23.6194387406;12
18815;Elise Mertens;23.772758384699998;12
18816;Elise Mertens;23.1594798084;12
18817;Elise Mertens;23.140314852800003;12
18818;Elise Mertens;23.2936344969;12
18819;Elise Mertens;23.3319644079;12
18820;Elise Mertens;23.485284051999997;12
18821;Elise Mertens;23.5619438741;12
18822;Elise Mertens;23.868583162199997;12
18823;Elise Mertens;23.6002737851;12
18824;Elise Mertens;23.1211498973;12
18825;Elise Mertens;23.4661190965;12
18826;Elise Mertens;23.7344284736;12
18827;Elise Mertens;23.230663928800002;12
18828;Elise Mertens;23.230663928800002;12
18829;Elise Mertens;24.1368925394;12
18830;Elise Mertens;24.1368925394;12
18831;Elise Mertens;24.156057494899997;12
18832;Elise Mertens;24.156057494899997;12
18833;Elise Mertens;24.1752224504;12
18834;Elise Mertens;24.1752224504;12
18835;Elise Mertens;24.1752224504;12
18836;Elise Mertens;24.251882272399996;12
18837;Elise Mertens;24.2710472279;12
18838;Elise Mertens;24.7310061602;12
18839;Elise Mertens;24.7310061602;12
18840;Elise Mertens;24.7310061602;12
18841;Elise Mertens;24.7310061602;12
18842;Elise Mertens;24.769336071199998;12
18843;Elise Mertens;24.769336071199998;12
18844;Elise Mertens;24.769336071199998;12
18845;Elise Mertens;24.769336071199998;12
18846;Elise Mertens;24.7885010267;12
18847;Elise Mertens;24.7885010267;12
18848;Elise Mertens;24.7885010267;12
18849;Elise Mertens;24.7885010267;12
18850;Elise Mertens;24.8268309377;12
18851;Elise Mertens;24.8268309377;12
18852;Elise Mertens;24.8268309377;12
18853;Elise Mertens;24.8651608487;12
18854;Elise Mertens;24.8651608487;12
18855;Elise Mertens;24.922655715300003;12
18856;Elise Mertens;24.922655715300003;12
18857;Elise Mertens;24.980150581799997;12
18858;Elise Mertens;24.980150581799997;12
18859;Elise Mertens;24.980150581799997;12
18860;Elise Mertens;24.980150581799997;12
18861;Elise Mertens;24.2245037645;12
18862;Elise Mertens;24.2245037645;12
18863;Elise Mertens;24.1368925394;12
18864;Elise Mertens;24.156057494899997;12
18865;Elise Mertens;24.1752224504;12
18866;Elise Mertens;24.251882272399996;12
18867;Elise Mertens;24.2710472279;12
18868;Elise Mertens;24.711841204699997;12
18869;Elise Mertens;24.7310061602;12
18870;Elise Mertens;24.769336071199998;12
18871;Elise Mertens;24.7885010267;12
18872;Elise Mertens;24.8268309377;12
18873;Elise Mertens;24.8651608487;12
18874;Elise Mertens;24.922655715300003;12
18875;Elise Mertens;24.980150581799997;12
18876;Elise Mertens;25.2073921971;12
18877;Elise Mertens;25.2073921971;12
18878;Elise Mertens;25.2073921971;12
18879;Elise Mertens;25.2073921971;12
18880;Elise Mertens;25.2073921971;12
18881;Elise Mertens;25.2292950034;12
18882;Elise Mertens;25.2292950034;12
18883;Elise Mertens;25.2292950034;12
18884;Elise Mertens;25.303216974699996;12
18885;Elise Mertens;25.303216974699996;12
18886;Elise Mertens;25.303216974699996;12
18887;Elise Mertens;25.303216974699996;12
18888;Elise Mertens;25.3442847365;12
18889;Elise Mertens;25.3442847365;12
18890;Elise Mertens;25.4209445585;12
18891;Elise Mertens;25.4209445585;12
18892;Elise Mertens;25.4209445585;12
18893;Elise Mertens;25.4209445585;12
18894;Elise Mertens;25.4483230664;12
18895;Elise Mertens;25.4483230664;12
18896;Elise Mertens;25.4483230664;12
18897;Elise Mertens;25.535934291599997;12
18898;Elise Mertens;25.535934291599997;12
18899;Elise Mertens;25.6125941136;12
18900;Elise Mertens;25.6125941136;12
18901;Elise Mertens;25.708418891199997;12
18902;Elise Mertens;25.708418891199997;12
18903;Elise Mertens;25.7467488022;12
18904;Elise Mertens;25.7850787132;12
18905;Elise Mertens;25.7850787132;12
18906;Elise Mertens;25.7850787132;12
18907;Elise Mertens;25.823408624200002;12
18908;Elise Mertens;25.8617385352;12
18909;Elise Mertens;25.2292950034;12
18910;Elise Mertens;25.303216974699996;12
18911;Elise Mertens;25.3442847365;12
18912;Elise Mertens;25.3826146475;12
18913;Elise Mertens;25.4209445585;12
18914;Elise Mertens;25.4483230664;12
18915;Elise Mertens;25.478439425100003;12
18916;Elise Mertens;25.535934291599997;12
18917;Elise Mertens;25.574264202600002;12
18918;Elise Mertens;25.5934291581;12
18919;Elise Mertens;25.6125941136;12
18920;Elise Mertens;25.708418891199997;12
18921;Elise Mertens;25.7275838467;12
18922;Elise Mertens;25.7467488022;12
18923;Elise Mertens;25.7850787132;12
18924;Elise Mertens;25.823408624200002;12
18925;Elise Mertens;25.8617385352;12
18926;Elise Mertens;25.8863791923;12
18927;Maria Camila Osorio Serrano;15.1375770021;11
18928;Maria Camila Osorio Serrano;15.1375770021;11
18929;Maria Camila Osorio Serrano;15.1375770021;11
18930;Maria Camila Osorio Serrano;15.1375770021;11
18931;Maria Camila Osorio Serrano;16.295687885;11
18932;Maria Camila Osorio Serrano;17.2922655715;11
18933;Maria Camila Osorio Serrano;17.2922655715;11
18934;Maria Camila Osorio Serrano;17.1307323751;11
18935;Maria Camila Osorio Serrano;17.125256673499994;11
18936;Maria Camila Osorio Serrano;17.1279945243;11
18937;Maria Camila Osorio Serrano;17.1334702259;11
18938;Maria Camila Osorio Serrano;17.2922655715;11
18939;Maria Camila Osorio Serrano;18.12183436;11
18940;Maria Camila Osorio Serrano;18.1273100616;11
18941;Maria Camila Osorio Serrano;18.1300479124;11
18942;Maria Camila Osorio Serrano;19.285420944600002;11
18943;Maria Camila Osorio Serrano;19.285420944600002;11
18944;Maria Camila Osorio Serrano;19.285420944600002;11
18945;Maria Camila Osorio Serrano;19.285420944600002;11
18946;Maria Camila Osorio Serrano;19.285420944600002;11
18947;Maria Camila Osorio Serrano;19.3045859001;11
18948;Maria Camila Osorio Serrano;19.3045859001;11
18949;Maria Camila Osorio Serrano;19.3045859001;11
18950;Maria Camila Osorio Serrano;19.4004106776;11
18951;Maria Camila Osorio Serrano;19.4004106776;11
18952;Maria Camila Osorio Serrano;19.4004106776;11
18953;Maria Camila Osorio Serrano;19.5154004107;11
18954;Maria Camila Osorio Serrano;19.5154004107;11
18955;Maria Camila Osorio Serrano;19.6878850103;11
18956;Maria Camila Osorio Serrano;19.8220396988;11
18957;Maria Camila Osorio Serrano;19.8220396988;11
18958;Maria Camila Osorio Serrano;19.8220396988;11
18959;Maria Camila Osorio Serrano;19.8220396988;11
18960;Maria Camila Osorio Serrano;19.227926078;11
18961;Maria Camila Osorio Serrano;19.3045859001;11
18962;Maria Camila Osorio Serrano;19.4004106776;11
18963;Maria Camila Osorio Serrano;19.438740588599998;11
18964;Maria Camila Osorio Serrano;19.4579055441;11
18965;Maria Camila Osorio Serrano;19.5154004107;11
18966;Maria Camila Osorio Serrano;19.6687200548;11
18967;Maria Camila Osorio Serrano;19.6878850103;11
18968;Maria Camila Osorio Serrano;19.7645448323;11
18969;Maria Camila Osorio Serrano;19.7891854894;11
18970;Maria Camila Osorio Serrano;19.8220396988;11
18971;Nadia Podoroska;19.4715947981;17
18972;Nadia Podoroska;19.4140999316;17
18973;Nadia Podoroska;19.5482546201;17
18974;Nadia Podoroska;19.1786447639;17
18975;Nadia Podoroska;20.142368240899998;17
18976;Nadia Podoroska;20.4298425736;17
18977;Nadia Podoroska;20.0;17
18978;Nadia Podoroska;20.0;17
18979;Nadia Podoroska;20.0;17
18980;Nadia Podoroska;20.0;17
18981;Nadia Podoroska;20.1615331964;17
18982;Nadia Podoroska;20.219028063;17
18983;Nadia Podoroska;20.142368240899998;17
18984;Nadia Podoroska;20.4298425736;17
18985;Nadia Podoroska;21.273100616;17
18986;Nadia Podoroska;21.273100616;17
18987;Nadia Podoroska;23.630390143699998;0
18988;Nadia Podoroska;23.630390143699998;0
18989;Nadia Podoroska;23.630390143699998;0
18990;Nadia Podoroska;23.630390143699998;0
18991;Nadia Podoroska;23.630390143699998;0
18992;Nadia Podoroska;23.745379876799998;0
18993;Nadia Podoroska;23.745379876799998;0
18994;Nadia Podoroska;22.9869952088;0
18995;Nadia Podoroska;22.984257358;0
18996;Nadia Podoroska;22.992470910300003;0
18997;Nadia Podoroska;23.055441478400002;0
18998;Nadia Podoroska;23.477070499699998;0
18999;Nadia Podoroska;23.630390143699998;0
19000;Nadia Podoroska;23.745379876799998;0
19001;Nadia Podoroska;23.9726214921;0
19002;Nadia Podoroska;23.9726214921;0
19003;Nadia Podoroska;23.9726214921;0
19004;Nadia Podoroska;23.994524298400002;0
19005;Nadia Podoroska;24.071184120500003;0
19006;Nadia Podoroska;24.1095140315;0
19007;Nadia Podoroska;24.2436687201;0
19008;Nadia Podoroska;24.2436687201;0
19009;Nadia Podoroska;24.2628336756;0
19010;Nadia Podoroska;24.2628336756;0
19011;Nadia Podoroska;24.3586584531;0
19012;Nadia Podoroska;24.3586584531;0
19013;Nadia Podoroska;24.3778234086;0
19014;Nadia Podoroska;24.4928131417;0
19015;Nadia Podoroska;24.5311430527;0
19016;Nadia Podoroska;23.9041752225;0
19017;Nadia Podoroska;23.9726214921;0
19018;Nadia Podoroska;23.994524298400002;0
19019;Nadia Podoroska;24.071184120500003;0
19020;Nadia Podoroska;24.090349076;0
19021;Nadia Podoroska;24.1095140315;0
19022;Nadia Podoroska;24.2436687201;0
19023;Nadia Podoroska;24.2628336756;0
19024;Nadia Podoroska;24.301163586599998;0
19025;Nadia Podoroska;24.3586584531;0
19026;Nadia Podoroska;24.3778234086;0
19027;Nadia Podoroska;24.4928131417;0
19028;Nadia Podoroska;24.511978097199997;0
19029;Nadia Podoroska;24.5311430527;0
19030;Nadia Podoroska;24.550308008200002;0
19031;Nadia Podoroska;24.180698151999998;0
19032;Nadia Podoroska;24.180698151999998;0
19033;Dayana Yastremska;16.3668720055;19
19034;Dayana Yastremska;15.9260780287;19
19035;Dayana Yastremska;16.9418206708;19
19036;Dayana Yastremska;16.9418206708;19
19037;Dayana Yastremska;16.9418206708;19
19038;Dayana Yastremska;17.0759753593;19
19039;Dayana Yastremska;18.417522245;19
19040;Dayana Yastremska;18.417522245;19
19041;Dayana Yastremska;18.417522245;19
19042;Dayana Yastremska;18.264202600999997;19
19043;Dayana Yastremska;18.3983572895;19
19044;Dayana Yastremska;18.3983572895;19
19045;Dayana Yastremska;18.3983572895;19
19046;Dayana Yastremska;18.3983572895;19
19047;Dayana Yastremska;18.3983572895;19
19048;Dayana Yastremska;18.417522245;19
19049;Dayana Yastremska;18.264202600999997;19
19050;Dayana Yastremska;18.3216974675;19
19051;Dayana Yastremska;17.880903490799998;19
19052;Dayana Yastremska;18.2833675565;19
19053;Dayana Yastremska;17.7850787132;19
19054;Dayana Yastremska;18.379192334000003;19
19055;Dayana Yastremska;19.0116358658;19
19056;Dayana Yastremska;19.0116358658;19
19057;Dayana Yastremska;19.0116358658;19
19058;Dayana Yastremska;19.0116358658;19
19059;Dayana Yastremska;19.0116358658;19
19060;Dayana Yastremska;19.2224503765;19
19061;Dayana Yastremska;19.2224503765;19
19062;Dayana Yastremska;18.6475017112;19
19063;Dayana Yastremska;18.6475017112;19
19064;Dayana Yastremska;19.356605065;19
19065;Dayana Yastremska;19.356605065;19
19066;Dayana Yastremska;19.356605065;19
19067;Dayana Yastremska;19.394934976;19
19068;Dayana Yastremska;19.394934976;19
19069;Dayana Yastremska;19.4360027379;19
19070;Dayana Yastremska;18.7049965777;19
19071;Dayana Yastremska;18.7049965777;19
19072;Dayana Yastremska;18.7049965777;19
19073;Dayana Yastremska;18.7049965777;19
19074;Dayana Yastremska;18.7049965777;19
19075;Dayana Yastremska;19.126625598900002;19
19076;Dayana Yastremska;19.126625598900002;19
19077;Dayana Yastremska;19.126625598900002;19
19078;Dayana Yastremska;19.279945243;19
19079;Dayana Yastremska;19.279945243;19
19080;Dayana Yastremska;18.6666666667;19
19081;Dayana Yastremska;18.6666666667;19
19082;Dayana Yastremska;18.8391512663;19
19083;Dayana Yastremska;19.4140999316;19
19084;Dayana Yastremska;19.3757700205;19
19085;Dayana Yastremska;19.241615332000002;19
19086;Dayana Yastremska;18.7296372348;19
19087;Dayana Yastremska;18.7378507871;19
19088;Dayana Yastremska;18.762491444200002;19
19089;Dayana Yastremska;19.2224503765;19
19090;Dayana Yastremska;18.934976043800003;19
19091;Dayana Yastremska;18.6475017112;19
19092;Dayana Yastremska;19.0882956879;19
19093;Dayana Yastremska;19.3374401095;19
19094;Dayana Yastremska;19.356605065;19
19095;Dayana Yastremska;19.4360027379;19
19096;Dayana Yastremska;19.0308008214;19
19097;Dayana Yastremska;19.126625598900002;19
19098;Dayana Yastremska;19.279945243;19
19099;Dayana Yastremska;18.6666666667;19
19100;Dayana Yastremska;18.8008213552;19
19101;Dayana Yastremska;18.8391512663;19
19102;Dayana Yastremska;18.9924709103;19
19103;Dayana Yastremska;19.4140999316;19
19104;Dayana Yastremska;19.3757700205;19
19105;Dayana Yastremska;19.1074606434;19
19106;Dayana Yastremska;18.9733059548;19
19107;Dayana Yastremska;19.241615332000002;19
19108;Dayana Yastremska;19.6632443532;19
19109;Dayana Yastremska;19.6632443532;19
19110;Dayana Yastremska;19.6632443532;19
19111;Dayana Yastremska;19.6632443532;19
19112;Dayana Yastremska;19.6824093087;19
19113;Dayana Yastremska;19.778234086199998;19
19114;Dayana Yastremska;19.778234086199998;19
19115;Dayana Yastremska;20.219028063;19
19116;Dayana Yastremska;20.219028063;19
19117;Dayana Yastremska;20.2765229295;19
19118;Dayana Yastremska;20.2765229295;19
19119;Dayana Yastremska;20.295687885;19
19120;Dayana Yastremska;20.334017795999998;19
19121;Dayana Yastremska;20.334017795999998;19
19122;Dayana Yastremska;19.7289527721;19
19123;Dayana Yastremska;19.7316906229;19
19124;Dayana Yastremska;19.734428473599998;19
19125;Dayana Yastremska;19.6440793977;19
19126;Dayana Yastremska;19.6632443532;19
19127;Dayana Yastremska;19.6824093087;19
19128;Dayana Yastremska;19.7590691307;19
19129;Dayana Yastremska;19.778234086199998;19
19130;Dayana Yastremska;20.219028063;19
19131;Dayana Yastremska;20.2765229295;19
19132;Dayana Yastremska;20.295687885;19
19133;Dayana Yastremska;20.334017795999998;19
19134;Dayana Yastremska;20.372347707;19
19135;Dayana Yastremska;20.4298425736;19
19136;Dayana Yastremska;20.4873374401;19
19137;Dayana Yastremska;21.138945927400002;19
19138;Dayana Yastremska;21.138945927400002;19
19139;Dayana Yastremska;21.253935660499998;19
19140;Dayana Yastremska;21.368925393599998;19
19141;Dayana Yastremska;21.3935660507;19
19142;Dayana Yastremska;21.445585215599998;19
19143;Dayana Yastremska;21.445585215599998;19
19144;Dayana Yastremska;21.138945927400002;19
19145;Dayana Yastremska;21.2156057495;19
19146;Dayana Yastremska;21.234770705;19
19147;Dayana Yastremska;21.253935660499998;19
19148;Dayana Yastremska;21.2922655715;19
19149;Dayana Yastremska;21.3305954825;19
19150;Dayana Yastremska;21.368925393599998;19
19151;Dayana Yastremska;21.3935660507;19
19152;Dayana Yastremska;21.4264202601;19
19153;Dayana Yastremska;21.445585215599998;19
19154;Maddison Inglis;17.9904175222;17
19155;Maddison Inglis;18.0095824778;17
19156;Maddison Inglis;22.6283367556;17
19157;Maddison Inglis;22.7049965777;17
19158;Maddison Inglis;23.107460643400003;0
19159;Maddison Inglis;23.509924709099998;0
19160;Maddison Inglis;23.7015742642;0
19161;Maddison Inglis;23.0472279261;0
19162;Maddison Inglis;23.069130732399998;0
19163;Maddison Inglis;23.107460643400003;0
19164;Maddison Inglis;23.394934976;0
19165;Maddison Inglis;23.490759753600006;0
19166;Maddison Inglis;23.509924709099998;0
19167;Maddison Inglis;23.7015742642;0
19168;Vera Lapko;22.995208761100002;2
19169;Vera Lapko;22.340862423;2
19170;Vera Lapko;22.4202600958;2
19171;Vera Lapko;22.458590006799998;2
19172;Vera Lapko;22.995208761100002;2
19173;Nina Stojanovic;24.5065023956;1
19174;Nina Stojanovic;24.5284052019;1
19175;Nina Stojanovic;24.5859000684;1
19176;Nina Stojanovic;24.624229979499997;1
19177;Nina Stojanovic;24.643394935;1
19178;Nina Stojanovic;24.643394935;1
19179;Nina Stojanovic;24.8542094456;1
19180;Nina Stojanovic;24.8542094456;1
19181;Nina Stojanovic;24.8542094456;1
19182;Nina Stojanovic;24.9500342231;1
19183;Nina Stojanovic;24.5065023956;1
19184;Nina Stojanovic;24.5284052019;1
19185;Nina Stojanovic;24.5859000684;1
19186;Nina Stojanovic;24.605065024;1
19187;Nina Stojanovic;24.624229979499997;1
19188;Nina Stojanovic;24.747433264899996;1
19189;Nina Stojanovic;24.796714579099998;1
19190;Nina Stojanovic;24.835044490100003;1
19191;Nina Stojanovic;24.8542094456;1
19192;Nina Stojanovic;24.8733744011;1
19193;Nina Stojanovic;24.9117043121;1
19194;Nina Stojanovic;24.9500342231;1
19195;Nina Stojanovic;25.0841889117;1
19196;Nina Stojanovic;24.714579055399998;1
19197;Nina Stojanovic;24.714579055399998;1
19198;Fanny Stollar;18.3901437372;19
19199;Fanny Stollar;18.3901437372;19
19200;Fanny Stollar;18.2751540041;19
19201;Fanny Stollar;18.250513347000002;19
19202;Fanny Stollar;18.830937713900003;19
19203;Fanny Stollar;18.3901437372;19
19204;Fanny Stollar;18.2751540041;19
19205;Fanny Stollar;19.3867214237;19
19206;Fanny Stollar;19.3867214237;19
19207;Fanny Stollar;19.8658453114;19
19208;Fanny Stollar;19.8658453114;19
19209;Fanny Stollar;19.5208761123;19
19210;Fanny Stollar;19.5208761123;19
19211;Fanny Stollar;19.578370978800002;19
19212;Fanny Stollar;19.7125256674;19
19213;Fanny Stollar;19.2443531828;19
19214;Fanny Stollar;19.241615332000002;19
19215;Fanny Stollar;19.3867214237;19
19216;Fanny Stollar;19.8658453114;19
19217;Fanny Stollar;19.5208761123;19
19218;Fanny Stollar;19.9041752225;19
19219;Fanny Stollar;19.2717316906;19
19220;Fanny Stollar;19.578370978800002;19
19221;Fanny Stollar;19.7125256674;19
19222;Fanny Stollar;19.2470910335;19
19223;Fanny Stollar;20.6899383984;7
19224;Fanny Stollar;20.6899383984;7
19225;Fanny Stollar;20.3832991102;19
19226;Fanny Stollar;20.2683093771;19
19227;Bianca Andreescu;17.237508555799998;17
19228;Bianca Andreescu;17.1225188227;17
19229;Bianca Andreescu;17.1225188227;17
19230;Bianca Andreescu;16.6516084873;17
19231;Bianca Andreescu;16.6516084873;17
19232;Bianca Andreescu;16.6516084873;17
19233;Bianca Andreescu;16.6570841889;17
19234;Bianca Andreescu;16.848733744;17
19235;Bianca Andreescu;17.237508555799998;17
19236;Bianca Andreescu;17.1416837782;17
19237;Bianca Andreescu;17.0458590007;17
19238;Bianca Andreescu;17.1225188227;17
19239;Bianca Andreescu;16.848733744;17
19240;Bianca Andreescu;17.6536618754;17
19241;Bianca Andreescu;17.8453114305;17
19242;Bianca Andreescu;19.1348391513;17
19243;Bianca Andreescu;19.1348391513;17
19244;Bianca Andreescu;19.1348391513;17
19245;Bianca Andreescu;19.1348391513;17
19246;Bianca Andreescu;19.1348391513;17
19247;Bianca Andreescu;19.1348391513;17
19248;Bianca Andreescu;18.540725530499998;17
19249;Bianca Andreescu;18.540725530499998;17
19250;Bianca Andreescu;18.540725530499998;17
19251;Bianca Andreescu;18.540725530499998;17
19252;Bianca Andreescu;18.598220397000002;17
19253;Bianca Andreescu;18.598220397000002;17
19254;Bianca Andreescu;18.598220397000002;17
19255;Bianca Andreescu;18.598220397000002;17
19256;Bianca Andreescu;18.598220397000002;17
19257;Bianca Andreescu;18.9431895962;17
19258;Bianca Andreescu;19.1923340178;17
19259;Bianca Andreescu;19.1923340178;17
19260;Bianca Andreescu;19.1923340178;17
19261;Bianca Andreescu;19.1923340178;17
19262;Bianca Andreescu;19.1923340178;17
19263;Bianca Andreescu;19.1923340178;17
19264;Bianca Andreescu;19.1923340178;17
19265;Bianca Andreescu;18.5790554415;17
19266;Bianca Andreescu;18.6940451745;17
19267;Bianca Andreescu;18.6940451745;17
19268;Bianca Andreescu;18.6940451745;17
19269;Bianca Andreescu;18.71321013;17
19270;Bianca Andreescu;18.71321013;17
19271;Bianca Andreescu;18.71321013;17
19272;Bianca Andreescu;18.71321013;17
19273;Bianca Andreescu;18.71321013;17
19274;Bianca Andreescu;18.71321013;17
19275;Bianca Andreescu;18.71321013;17
19276;Bianca Andreescu;18.7515400411;17
19277;Bianca Andreescu;18.7515400411;17
19278;Bianca Andreescu;18.7515400411;17
19279;Bianca Andreescu;19.2881587953;17
19280;Bianca Andreescu;19.2881587953;17
19281;Bianca Andreescu;19.2881587953;17
19282;Bianca Andreescu;18.6502395619;17
19283;Bianca Andreescu;18.6502395619;17
19284;Bianca Andreescu;18.540725530499998;17
19285;Bianca Andreescu;18.5790554415;17
19286;Bianca Andreescu;18.6940451745;17
19287;Bianca Andreescu;18.7515400411;17
19288;Bianca Andreescu;19.2881587953;17
19289;Bianca Andreescu;20.6488706366;17
19290;Bianca Andreescu;20.7638603696;17
19291;Bianca Andreescu;20.7638603696;17
19292;Bianca Andreescu;20.7638603696;17
19293;Bianca Andreescu;20.7638603696;17
19294;Bianca Andreescu;20.7638603696;17
19295;Bianca Andreescu;20.9363449692;17
19296;Bianca Andreescu;20.9363449692;17
19297;Bianca Andreescu;21.0130047912;17
19298;Bianca Andreescu;21.1471594798;17
19299;Bianca Andreescu;21.2046543463;17
19300;Bianca Andreescu;21.2046543463;17
19301;Bianca Andreescu;21.2046543463;17
19302;Bianca Andreescu;21.3059548255;17
19303;Bianca Andreescu;20.6488706366;17
19304;Bianca Andreescu;20.7638603696;17
19305;Bianca Andreescu;20.9363449692;17
19306;Bianca Andreescu;20.9555099247;17
19307;Bianca Andreescu;20.993839835699998;17
19308;Bianca Andreescu;21.0130047912;17
19309;Bianca Andreescu;21.0321697467;17
19310;Bianca Andreescu;21.1471594798;17
19311;Bianca Andreescu;21.166324435299998;17
19312;Bianca Andreescu;21.2046543463;17
19313;Bianca Andreescu;21.281314168399998;17
19314;Bianca Andreescu;21.3059548255;17
19315;Aryna Sabalenka;19.3921971253;2
19316;Aryna Sabalenka;19.3921971253;2
19317;Aryna Sabalenka;19.3921971253;2
19318;Aryna Sabalenka;19.430527036300003;2
19319;Aryna Sabalenka;19.430527036300003;2
19320;Aryna Sabalenka;19.430527036300003;2
19321;Aryna Sabalenka;19.430527036300003;2
19322;Aryna Sabalenka;19.1622176591;2
19323;Aryna Sabalenka;19.2388774812;2
19324;Aryna Sabalenka;18.7734428474;2
19325;Aryna Sabalenka;18.9650924025;2
19326;Aryna Sabalenka;19.5208761123;2
19327;Aryna Sabalenka;18.7980835044;2
19328;Aryna Sabalenka;19.3921971253;2
19329;Aryna Sabalenka;19.430527036300003;2
19330;Aryna Sabalenka;19.1622176591;2
19331;Aryna Sabalenka;19.2388774812;2
19332;Aryna Sabalenka;18.7734428474;2
19333;Aryna Sabalenka;18.9650924025;2
19334;Aryna Sabalenka;19.5208761123;2
19335;Aryna Sabalenka;20.2929500342;2
19336;Aryna Sabalenka;20.2929500342;2
19337;Aryna Sabalenka;20.2929500342;2
19338;Aryna Sabalenka;20.2929500342;2
19339;Aryna Sabalenka;20.2929500342;2
19340;Aryna Sabalenka;20.2546201232;2
19341;Aryna Sabalenka;20.2546201232;2
19342;Aryna Sabalenka;19.6796714579;2
19343;Aryna Sabalenka;19.6796714579;2
19344;Aryna Sabalenka;19.6605065024;2
19345;Aryna Sabalenka;19.6605065024;2
19346;Aryna Sabalenka;20.3887748118;2
19347;Aryna Sabalenka;20.3887748118;2
19348;Aryna Sabalenka;20.3887748118;2
19349;Aryna Sabalenka;20.3887748118;2
19350;Aryna Sabalenka;20.3887748118;2
19351;Aryna Sabalenka;20.3887748118;2
19352;Aryna Sabalenka;20.4271047228;2
19353;Aryna Sabalenka;20.4845995893;2
19354;Aryna Sabalenka;19.9288158795;2
19355;Aryna Sabalenka;19.9288158795;2
19356;Aryna Sabalenka;19.9288158795;2
19357;Aryna Sabalenka;19.9288158795;2
19358;Aryna Sabalenka;20.3121149897;2
19359;Aryna Sabalenka;20.3121149897;2
19360;Aryna Sabalenka;20.3121149897;2
19361;Aryna Sabalenka;19.832991102;2
19362;Aryna Sabalenka;19.832991102;2
19363;Aryna Sabalenka;19.871321013;2
19364;Aryna Sabalenka;20.1013004791;2
19365;Aryna Sabalenka;20.1013004791;2
19366;Aryna Sabalenka;20.4079397673;2
19367;Aryna Sabalenka;20.4079397673;2
19368;Aryna Sabalenka;20.1396303901;2
19369;Aryna Sabalenka;20.1396303901;2
19370;Aryna Sabalenka;20.1396303901;2
19371;Aryna Sabalenka;20.1396303901;2
19372;Aryna Sabalenka;20.1396303901;2
19373;Aryna Sabalenka;20.273785078699998;2
19374;Aryna Sabalenka;20.273785078699998;2
19375;Aryna Sabalenka;20.273785078699998;2
19376;Aryna Sabalenka;20.273785078699998;2
19377;Aryna Sabalenka;19.770020533900002;2
19378;Aryna Sabalenka;19.770020533900002;2
19379;Aryna Sabalenka;19.961670089000002;2
19380;Aryna Sabalenka;20.3504449008;2
