;tourney_id;win;ace;age;ht;name;surface;tourney_level;classe;minutes;cluster;advers;count
12020;2008-419;0.0;8.0;26.4777549624;190.0;Nicolas Mahut;Hard;A;False;111.0;12.0;Gilles Simon;12
12021;2008-419;0.0;8.0;26.4777549624;190.0;Nicolas Mahut;Hard;A;False;111.0;12.0;Gilles Simon;12
12022;2008-419;0.0;8.0;26.4777549624;190.0;Nicolas Mahut;Hard;A;False;111.0;12.0;Gilles Simon;12
12024;2013-341;0.0;9.0;31.65229295;190.0;Nicolas Mahut;Hard;A;False;91.0;13.0;Gilles Simon;12
12025;2013-352;0.0;9.0;31.7672826831;190.0;Nicolas Mahut;Hard;M;False;180.0;13.0;Gilles Simon;12
12026;2013-352;0.0;9.0;31.7672826831;190.0;Nicolas Mahut;Hard;M;False;180.0;13.0;Gilles Simon;12
12027;2015-520;0.0;5.0;33.338809034899995;190.0;Nicolas Mahut;Clay;G;False;227.0;13.0;Gilles Simon;12
12028;2017-0407;0.0;12.0;35.0636550308;190.0;Nicolas Mahut;Hard;A;False;139.0;13.0;Gilles Simon;12
12029;2017-0407;0.0;12.0;35.0636550308;190.0;Nicolas Mahut;Hard;A;False;139.0;13.0;Gilles Simon;12
12041;2019-520;0.0;4.0;28.0301163587;188.0;Grigor Dimitrov;Clay;G;False;196.0;10.0;Stan Wawrinka;20
12042;2019-520;0.0;4.0;28.0301163587;188.0;Grigor Dimitrov;Clay;G;False;196.0;10.0;Stan Wawrinka;20
12043;2019-520;0.0;4.0;28.0301163587;188.0;Grigor Dimitrov;Clay;G;False;196.0;10.0;Stan Wawrinka;20
12046;2014-311;1.0;9.0;23.0663928816;188.0;Grigor Dimitrov;Grass;A;True;62.0;2.0;Stan Wawrinka;20
12049;2018-540;0.0;12.0;27.129363449699998;188.0;Grigor Dimitrov;Grass;G;True;170.0;12.0;Stan Wawrinka;20
12050;2018-540;0.0;12.0;27.129363449699998;188.0;Grigor Dimitrov;Grass;G;True;170.0;12.0;Stan Wawrinka;20
12051;2018-540;0.0;12.0;27.129363449699998;188.0;Grigor Dimitrov;Grass;G;True;170.0;12.0;Stan Wawrinka;20
12052;2019-0421;0.0;2.0;28.221765913800002;188.0;Grigor Dimitrov;Hard;M;False;95.0;10.0;Stan Wawrinka;20
12053;2019-0421;0.0;2.0;28.221765913800002;188.0;Grigor Dimitrov;Hard;M;False;95.0;10.0;Stan Wawrinka;20
12054;2019-0421;0.0;2.0;28.221765913800002;188.0;Grigor Dimitrov;Hard;M;False;95.0;10.0;Stan Wawrinka;20
12055;2019-0421;0.0;2.0;28.221765913800002;188.0;Grigor Dimitrov;Hard;M;False;95.0;10.0;Stan Wawrinka;20
12056;2019-0421;0.0;2.0;28.221765913800002;188.0;Grigor Dimitrov;Hard;M;False;95.0;10.0;Stan Wawrinka;20
12057;2019-M024;0.0;9.0;28.240930869299998;188.0;Grigor Dimitrov;Hard;M;False;155.0;10.0;Stan Wawrinka;20
12107;2016-M020;1.0;8.0;24.6379192334;188.0;Grigor Dimitrov;Hard;A;False;125.0;12.0;Gilles Simon;12
12108;2016-M020;1.0;8.0;24.6379192334;188.0;Grigor Dimitrov;Hard;A;False;125.0;12.0;Gilles Simon;12
12109;2016-M020;1.0;8.0;24.6379192334;188.0;Grigor Dimitrov;Hard;A;False;125.0;12.0;Gilles Simon;12
12110;2016-M020;1.0;8.0;24.6379192334;188.0;Grigor Dimitrov;Hard;A;False;125.0;12.0;Gilles Simon;12
12149;2015-339;1.0;10.0;23.6413415469;188.0;Grigor Dimitrov;Hard;A;True;148.0;4.0;Jeremy Chardy;9
12150;2015-339;1.0;10.0;23.6413415469;188.0;Grigor Dimitrov;Hard;A;True;148.0;4.0;Jeremy Chardy;9
12151;2016-560;1.0;7.0;25.2895277207;188.0;Grigor Dimitrov;Hard;G;True;186.0;1.0;Jeremy Chardy;9
12152;2016-560;1.0;7.0;25.2895277207;188.0;Grigor Dimitrov;Hard;G;True;186.0;1.0;Jeremy Chardy;9
12154;2021-0410;1.0;3.0;29.9082819986;188.0;Grigor Dimitrov;Clay;M;True;102.0;6.0;Jeremy Chardy;9
12155;2021-0410;1.0;3.0;29.9082819986;188.0;Grigor Dimitrov;Clay;M;True;102.0;6.0;Jeremy Chardy;9
12157;2013-339;1.0;10.0;21.6290212183;188.0;Grigor Dimitrov;Hard;A;False;61.0;3.0;Milos Raonic;14
12158;2013-339;1.0;10.0;21.6290212183;188.0;Grigor Dimitrov;Hard;A;False;61.0;3.0;Milos Raonic;14
12159;2013-339;1.0;10.0;21.6290212183;188.0;Grigor Dimitrov;Hard;A;False;61.0;3.0;Milos Raonic;14
12160;2013-339;1.0;10.0;21.6290212183;188.0;Grigor Dimitrov;Hard;A;False;61.0;3.0;Milos Raonic;14
12161;2014-580;1.0;15.0;22.6639288159;188.0;Grigor Dimitrov;Hard;G;True;156.0;3.0;Milos Raonic;14
12162;2014-580;1.0;15.0;22.6639288159;188.0;Grigor Dimitrov;Hard;G;True;156.0;3.0;Milos Raonic;14
12163;2014-580;1.0;15.0;22.6639288159;188.0;Grigor Dimitrov;Hard;G;True;156.0;3.0;Milos Raonic;14
12164;2014-580;1.0;15.0;22.6639288159;188.0;Grigor Dimitrov;Hard;G;True;156.0;3.0;Milos Raonic;14
12165;2017-M020;1.0;4.0;25.6344969199;188.0;Grigor Dimitrov;Hard;A;True;87.0;3.0;Milos Raonic;14
12166;2017-M020;1.0;4.0;25.6344969199;188.0;Grigor Dimitrov;Hard;A;True;87.0;3.0;Milos Raonic;14
12167;2017-M020;1.0;4.0;25.6344969199;188.0;Grigor Dimitrov;Hard;A;True;87.0;3.0;Milos Raonic;14
12168;2017-M020;1.0;4.0;25.6344969199;188.0;Grigor Dimitrov;Hard;A;True;87.0;3.0;Milos Raonic;14
12172;2014-560;1.0;7.0;23.277207392199998;188.0;Grigor Dimitrov;Hard;G;True;89.0;5.0;Dudi Sela;8
12173;2016-0499;1.0;3.0;24.7529089665;188.0;Grigor Dimitrov;Hard;A;True;68.0;5.0;Dudi Sela;8
12174;2016-0499;1.0;3.0;24.7529089665;188.0;Grigor Dimitrov;Hard;A;True;68.0;5.0;Dudi Sela;8
12175;2016-0499;1.0;3.0;24.7529089665;188.0;Grigor Dimitrov;Hard;A;True;68.0;5.0;Dudi Sela;8
12176;2016-0499;1.0;3.0;24.7529089665;188.0;Grigor Dimitrov;Hard;A;True;68.0;5.0;Dudi Sela;8
12178;2019-M024;0.0;6.0;24.254620123200002;191.0;Lorenzo Sonego;Hard;M;False;79.0;3.0;Nick Kyrgios;10
12179;2019-M024;0.0;6.0;24.254620123200002;191.0;Lorenzo Sonego;Hard;M;False;79.0;3.0;Nick Kyrgios;10
12180;2019-M024;0.0;6.0;24.254620123200002;191.0;Lorenzo Sonego;Hard;M;False;79.0;3.0;Nick Kyrgios;10
12181;2019-M024;0.0;6.0;24.254620123200002;191.0;Lorenzo Sonego;Hard;M;False;79.0;3.0;Nick Kyrgios;10
12182;2019-M024;0.0;6.0;24.254620123200002;191.0;Lorenzo Sonego;Hard;M;False;79.0;3.0;Nick Kyrgios;10
12183;2019-M024;0.0;6.0;24.254620123200002;191.0;Lorenzo Sonego;Hard;M;False;79.0;3.0;Nick Kyrgios;10
12184;2020-580;0.0;12.0;24.6954140999;191.0;Lorenzo Sonego;Hard;G;False;133.0;3.0;Nick Kyrgios;10
12185;2020-580;0.0;12.0;24.6954140999;191.0;Lorenzo Sonego;Hard;G;False;133.0;3.0;Nick Kyrgios;10
12186;2020-580;0.0;12.0;24.6954140999;191.0;Lorenzo Sonego;Hard;G;False;133.0;3.0;Nick Kyrgios;10
12187;2020-580;0.0;12.0;24.6954140999;191.0;Lorenzo Sonego;Hard;G;False;133.0;3.0;Nick Kyrgios;10
12190;2010-807;1.0;5.0;24.1423682409;180.0;Pablo Cuevas;Clay;A;False;97.0;5.0;Albert Montanes;9
12193;2015-6932;1.0;6.0;29.125256673499997;180.0;Pablo Cuevas;Clay;A;True;68.0;19.0;Albert Montanes;9
12194;2015-6932;1.0;6.0;29.125256673499997;180.0;Pablo Cuevas;Clay;A;True;68.0;19.0;Albert Montanes;9
12195;2015-6932;1.0;6.0;29.125256673499997;180.0;Pablo Cuevas;Clay;A;True;68.0;19.0;Albert Montanes;9
12196;2015-6932;1.0;6.0;29.125256673499997;180.0;Pablo Cuevas;Clay;A;True;68.0;19.0;Albert Montanes;9
12225;2010-314;1.0;17.0;24.9281314168;183.0;Nicolas Almagro;Clay;A;True;75.0;12.0;Richard Gasquet;15
12226;2010-314;1.0;17.0;24.9281314168;183.0;Nicolas Almagro;Clay;A;True;75.0;12.0;Richard Gasquet;15
12227;2010-314;1.0;17.0;24.9281314168;183.0;Nicolas Almagro;Clay;A;True;75.0;12.0;Richard Gasquet;15
12228;2010-314;1.0;17.0;24.9281314168;183.0;Nicolas Almagro;Clay;A;True;75.0;12.0;Richard Gasquet;15
12230;2013-403;0.0;19.0;27.572895277199997;183.0;Nicolas Almagro;Hard;M;True;160.0;10.0;Richard Gasquet;15
12231;2013-403;0.0;19.0;27.572895277199997;183.0;Nicolas Almagro;Hard;M;True;160.0;10.0;Richard Gasquet;15
12232;2013-403;0.0;19.0;27.572895277199997;183.0;Nicolas Almagro;Hard;M;True;160.0;10.0;Richard Gasquet;15
12233;2016-0410;0.0;2.0;30.6392881588;183.0;Nicolas Almagro;Clay;M;False;68.0;10.0;Richard Gasquet;15
12234;2016-0410;0.0;2.0;30.6392881588;183.0;Nicolas Almagro;Clay;M;False;68.0;10.0;Richard Gasquet;15
12235;2016-0410;0.0;2.0;30.6392881588;183.0;Nicolas Almagro;Clay;M;False;68.0;10.0;Richard Gasquet;15
12236;2016-0410;0.0;2.0;30.6392881588;183.0;Nicolas Almagro;Clay;M;False;68.0;10.0;Richard Gasquet;15
12237;2006-533;0.0;5.0;20.501026694;183.0;Nicolas Almagro;Clay;A;False;105.0;2.0;Nicolas Massu;8
12238;2006-533;0.0;5.0;20.501026694;183.0;Nicolas Almagro;Clay;A;False;105.0;2.0;Nicolas Massu;8
12239;2006-533;0.0;5.0;20.501026694;183.0;Nicolas Almagro;Clay;A;False;105.0;2.0;Nicolas Massu;8
12240;2006-416;1.0;3.0;20.7118412047;183.0;Nicolas Almagro;Clay;M;False;119.0;2.0;Nicolas Massu;8
12242;2008-807;1.0;11.0;22.5133470226;183.0;Nicolas Almagro;Clay;A;True;119.0;2.0;Nicolas Massu;8
12243;2008-807;1.0;11.0;22.5133470226;183.0;Nicolas Almagro;Clay;A;True;119.0;2.0;Nicolas Massu;8
12257;2009-807;1.0;14.0;23.509924709099998;183.0;Nicolas Almagro;Clay;A;True;74.0;2.0;Daniel Gimeno Traver;12
12258;2010-314;1.0;3.0;24.9281314168;183.0;Nicolas Almagro;Clay;A;True;121.0;12.0;Daniel Gimeno Traver;12
12259;2010-314;1.0;3.0;24.9281314168;183.0;Nicolas Almagro;Clay;A;True;121.0;12.0;Daniel Gimeno Traver;12
12260;2010-314;1.0;3.0;24.9281314168;183.0;Nicolas Almagro;Clay;A;True;121.0;12.0;Daniel Gimeno Traver;12
12261;2010-314;1.0;3.0;24.9281314168;183.0;Nicolas Almagro;Clay;A;True;121.0;12.0;Daniel Gimeno Traver;12
12263;2010-573;0.0;3.0;25.196440794;183.0;Nicolas Almagro;Hard;A;False;111.0;12.0;Daniel Gimeno Traver;12
12264;2013-580;1.0;10.0;27.400410677600004;183.0;Nicolas Almagro;Hard;G;True;101.0;10.0;Daniel Gimeno Traver;12
12265;2013-404;1.0;10.0;27.5345653662;183.0;Nicolas Almagro;Hard;M;True;71.0;10.0;Daniel Gimeno Traver;12
12266;2013-404;1.0;10.0;27.5345653662;183.0;Nicolas Almagro;Hard;M;True;71.0;10.0;Daniel Gimeno Traver;12
12285;2005-306;0.0;0.0;19.734428473599998;183.0;Nicolas Almagro;Clay;A;False;86.0;4.0;Jose Acasuso;10
12286;2005-306;0.0;0.0;19.734428473599998;183.0;Nicolas Almagro;Clay;A;False;86.0;4.0;Jose Acasuso;10
12289;2006-807;1.0;2.0;20.5201916496;183.0;Nicolas Almagro;Clay;A;False;36.0;4.0;Jose Acasuso;10
12290;2007-414;1.0;6.0;21.7275838467;183.0;Nicolas Almagro;Clay;M;False;63.0;4.0;Jose Acasuso;10
12291;2008-301;1.0;9.0;22.379192334000006;183.0;Nicolas Almagro;Hard;A;True;67.0;4.0;Jose Acasuso;10
12292;2008-807;1.0;12.0;22.5133470226;183.0;Nicolas Almagro;Clay;A;True;133.0;4.0;Jose Acasuso;10
12372;2011-416;1.0;4.0;25.7138945927;183.0;Nicolas Almagro;Clay;M;True;109.0;3.0;Sam Querrey;9
12376;2014-403;1.0;13.0;28.569472963699997;183.0;Nicolas Almagro;Hard;M;True;68.0;18.0;Sam Querrey;9
12377;2014-403;1.0;13.0;28.569472963699997;183.0;Nicolas Almagro;Hard;M;True;68.0;18.0;Sam Querrey;9
12378;2014-403;1.0;13.0;28.569472963699997;183.0;Nicolas Almagro;Hard;M;True;68.0;18.0;Sam Querrey;9
12380;2015-338;0.0;13.0;29.393566050700002;183.0;Nicolas Almagro;Hard;A;False;95.0;0.0;Pablo Cuevas;8
12381;2015-338;0.0;13.0;29.393566050700002;183.0;Nicolas Almagro;Hard;A;False;95.0;0.0;Pablo Cuevas;8
12382;2015-338;0.0;13.0;29.393566050700002;183.0;Nicolas Almagro;Hard;A;False;95.0;0.0;Pablo Cuevas;8
12385;2016-560;1.0;13.0;31.022587269000002;183.0;Nicolas Almagro;Hard;G;False;144.0;15.0;Pablo Cuevas;8
12386;2016-560;1.0;13.0;31.022587269000002;183.0;Nicolas Almagro;Hard;G;False;144.0;15.0;Pablo Cuevas;8
12392;2012-352;0.0;6.0;27.189596166999998;183.0;Nicolas Almagro;Hard;M;True;105.0;1.0;Jo-Wilfried Tsonga;12
12393;2012-352;0.0;6.0;27.189596166999998;183.0;Nicolas Almagro;Hard;M;True;105.0;1.0;Jo-Wilfried Tsonga;12
12394;2012-352;0.0;6.0;27.189596166999998;183.0;Nicolas Almagro;Hard;M;True;105.0;1.0;Jo-Wilfried Tsonga;12
12395;2012-352;0.0;6.0;27.189596166999998;183.0;Nicolas Almagro;Hard;M;True;105.0;1.0;Jo-Wilfried Tsonga;12
12396;2012-352;0.0;6.0;27.189596166999998;183.0;Nicolas Almagro;Hard;M;True;105.0;1.0;Jo-Wilfried Tsonga;12
12397;2012-352;0.0;6.0;27.189596166999998;183.0;Nicolas Almagro;Hard;M;True;105.0;1.0;Jo-Wilfried Tsonga;12
12411;2016-0311;0.0;17.0;21.1307323751;193.0;Nick Kyrgios;Grass;A;False;124.0;3.0;Milos Raonic;9
12412;2016-0311;0.0;17.0;21.1307323751;193.0;Nick Kyrgios;Grass;A;False;124.0;3.0;Milos Raonic;9
12413;2016-0311;0.0;17.0;21.1307323751;193.0;Nick Kyrgios;Grass;A;False;124.0;3.0;Milos Raonic;9
12414;2016-0311;0.0;17.0;21.1307323751;193.0;Nick Kyrgios;Grass;A;False;124.0;3.0;Milos Raonic;9
12417;2016-M024;0.0;24.0;21.3032169747;193.0;Nick Kyrgios;Hard;M;True;152.0;4.0;Borna Coric;10
12418;2016-M024;0.0;24.0;21.3032169747;193.0;Nick Kyrgios;Hard;M;True;152.0;4.0;Borna Coric;10
12419;2016-M024;0.0;24.0;21.3032169747;193.0;Nick Kyrgios;Hard;M;True;152.0;4.0;Borna Coric;10
12420;2016-M024;0.0;24.0;21.3032169747;193.0;Nick Kyrgios;Hard;M;True;152.0;4.0;Borna Coric;10
12421;2016-M024;0.0;24.0;21.3032169747;193.0;Nick Kyrgios;Hard;M;True;152.0;4.0;Borna Coric;10
12422;2016-M024;0.0;24.0;21.3032169747;193.0;Nick Kyrgios;Hard;M;True;152.0;4.0;Borna Coric;10
12469;2014-329;1.0;11.0;23.7563312799;196.0;Milos Raonic;Hard;A;True;71.0;12.0;Gilles Simon;8
12471;2014-520;1.0;19.0;23.4113620808;196.0;Milos Raonic;Clay;G;True;196.0;2.0;Gilles Simon;8
12472;2017-580;1.0;21.0;26.056125941100007;196.0;Milos Raonic;Hard;G;True;154.0;12.0;Gilles Simon;8
12473;2017-580;1.0;21.0;26.056125941100007;196.0;Milos Raonic;Hard;G;True;154.0;12.0;Gilles Simon;8
12474;2018-560;1.0;17.0;27.665982204000002;196.0;Milos Raonic;Hard;G;True;126.0;10.0;Gilles Simon;8
12475;2018-560;1.0;17.0;27.665982204000002;196.0;Milos Raonic;Hard;G;True;126.0;10.0;Gilles Simon;8
12476;2018-560;1.0;17.0;27.665982204000002;196.0;Milos Raonic;Hard;G;True;126.0;10.0;Gilles Simon;8
12507;2018-M007;1.0;12.0;27.225188227199997;196.0;Milos Raonic;Hard;M;True;85.0;1.0;Jeremy Chardy;10
12508;2018-M007;1.0;12.0;27.225188227199997;196.0;Milos Raonic;Hard;M;True;85.0;1.0;Jeremy Chardy;10
12512;2014-1536;1.0;11.0;23.3538672142;196.0;Milos Raonic;Clay;M;True;62.0;4.0;Jeremy Chardy;10
12513;2014-1536;1.0;11.0;23.3538672142;196.0;Milos Raonic;Clay;M;True;62.0;4.0;Jeremy Chardy;10
12514;2014-1536;1.0;11.0;23.3538672142;196.0;Milos Raonic;Clay;M;True;62.0;4.0;Jeremy Chardy;10
12517;2016-0311;1.0;19.0;25.4620123203;196.0;Milos Raonic;Grass;A;True;60.0;12.0;Roberto Bautista Agut;8
12518;2016-0311;1.0;19.0;25.4620123203;196.0;Milos Raonic;Grass;A;True;60.0;12.0;Roberto Bautista Agut;8
12520;2017-580;1.0;33.0;26.056125941100007;196.0;Milos Raonic;Hard;G;True;171.0;12.0;Roberto Bautista Agut;8
12521;2017-580;1.0;33.0;26.056125941100007;196.0;Milos Raonic;Hard;G;True;171.0;12.0;Roberto Bautista Agut;8
12522;2017-580;1.0;33.0;26.056125941100007;196.0;Milos Raonic;Hard;G;True;171.0;12.0;Roberto Bautista Agut;8
12523;2017-580;1.0;33.0;26.056125941100007;196.0;Milos Raonic;Hard;G;True;171.0;12.0;Roberto Bautista Agut;8
12524;2017-580;1.0;33.0;26.056125941100007;196.0;Milos Raonic;Hard;G;True;171.0;12.0;Roberto Bautista Agut;8
12526;2013-5014;0.0;11.0;22.7789185489;196.0;Milos Raonic;Hard;M;True;81.0;2.0;Stan Wawrinka;13
12528;2015-407;0.0;15.0;24.1204654346;196.0;Milos Raonic;Hard;A;True;98.0;12.0;Stan Wawrinka;13
12529;2015-407;0.0;15.0;24.1204654346;196.0;Milos Raonic;Hard;A;True;98.0;12.0;Stan Wawrinka;13
12530;2015-407;0.0;15.0;24.1204654346;196.0;Milos Raonic;Hard;A;True;98.0;12.0;Stan Wawrinka;13
12533;2019-580;1.0;39.0;28.0492813142;196.0;Milos Raonic;Hard;G;True;241.0;10.0;Stan Wawrinka;13
12534;2019-580;1.0;39.0;28.0492813142;196.0;Milos Raonic;Hard;G;True;241.0;10.0;Stan Wawrinka;13
12535;2019-580;1.0;39.0;28.0492813142;196.0;Milos Raonic;Hard;G;True;241.0;10.0;Stan Wawrinka;13
12536;2019-580;1.0;39.0;28.0492813142;196.0;Milos Raonic;Hard;G;True;241.0;10.0;Stan Wawrinka;13
12537;2019-0407;0.0;15.0;28.125941136199998;196.0;Milos Raonic;Hard;A;True;97.0;10.0;Stan Wawrinka;13
12538;2013-422;1.0;8.0;22.6255989049;196.0;Milos Raonic;Hard;M;True;114.0;2.0;Jack Sock;16
12541;2014-540;1.0;13.0;23.488021902800003;196.0;Milos Raonic;Grass;G;True;103.0;12.0;Jack Sock;16
12542;2014-540;1.0;13.0;23.488021902800003;196.0;Milos Raonic;Grass;G;True;103.0;12.0;Jack Sock;16
12544;2014-421;1.0;15.0;23.603011635900003;196.0;Milos Raonic;Hard;M;True;144.0;12.0;Jack Sock;16
12545;2014-421;1.0;15.0;23.603011635900003;196.0;Milos Raonic;Hard;M;True;144.0;12.0;Jack Sock;16
12546;2014-421;1.0;15.0;23.603011635900003;196.0;Milos Raonic;Hard;M;True;144.0;12.0;Jack Sock;16
12547;2014-352;1.0;19.0;23.832991101999998;196.0;Milos Raonic;Hard;M;True;122.0;12.0;Jack Sock;16
12548;2014-352;1.0;19.0;23.832991101999998;196.0;Milos Raonic;Hard;M;True;122.0;12.0;Jack Sock;16
12549;2014-352;1.0;19.0;23.832991101999998;196.0;Milos Raonic;Hard;M;True;122.0;12.0;Jack Sock;16
12554;2018-M007;0.0;5.0;26.0670773443;185.0;Nikoloz Basilashvili;Hard;M;False;88.0;3.0;Kevin Anderson;9
12555;2018-M007;0.0;5.0;26.0670773443;185.0;Nikoloz Basilashvili;Hard;M;False;88.0;3.0;Kevin Anderson;9
12556;2018-M007;0.0;5.0;26.0670773443;185.0;Nikoloz Basilashvili;Hard;M;False;88.0;3.0;Kevin Anderson;9
12557;2018-M007;0.0;5.0;26.0670773443;185.0;Nikoloz Basilashvili;Hard;M;False;88.0;3.0;Kevin Anderson;9
12558;2018-0337;0.0;11.0;26.6611909651;185.0;Nikoloz Basilashvili;Hard;A;False;132.0;7.0;Kevin Anderson;9
12559;2018-0337;0.0;11.0;26.6611909651;185.0;Nikoloz Basilashvili;Hard;A;False;132.0;7.0;Kevin Anderson;9
12560;2018-0337;0.0;11.0;26.6611909651;185.0;Nikoloz Basilashvili;Hard;A;False;132.0;7.0;Kevin Anderson;9
12561;2018-0337;0.0;11.0;26.6611909651;185.0;Nikoloz Basilashvili;Hard;A;False;132.0;7.0;Kevin Anderson;9
12564;2017-540;0.0;13.0;21.1170431211;198.0;Karen Khachanov;Grass;G;True;134.0;2.0;Rafael Nadal;17
12565;2017-540;0.0;13.0;21.1170431211;198.0;Karen Khachanov;Grass;G;True;134.0;2.0;Rafael Nadal;17
12566;2017-540;0.0;13.0;21.1170431211;198.0;Karen Khachanov;Grass;G;True;134.0;2.0;Rafael Nadal;17
12567;2017-540;0.0;13.0;21.1170431211;198.0;Karen Khachanov;Grass;G;True;134.0;2.0;Rafael Nadal;17
12568;2017-540;0.0;13.0;21.1170431211;198.0;Karen Khachanov;Grass;G;True;134.0;2.0;Rafael Nadal;17
12569;2017-M015;0.0;7.0;21.3661875428;198.0;Karen Khachanov;Hard;A;False;89.0;2.0;Rafael Nadal;17
12570;2017-M015;0.0;7.0;21.3661875428;198.0;Karen Khachanov;Hard;A;False;89.0;2.0;Rafael Nadal;17
12571;2017-M015;0.0;7.0;21.3661875428;198.0;Karen Khachanov;Hard;A;False;89.0;2.0;Rafael Nadal;17
12572;2018-0410;0.0;1.0;21.9028062971;198.0;Karen Khachanov;Clay;M;False;79.0;2.0;Rafael Nadal;17
12573;2018-0410;0.0;1.0;21.9028062971;198.0;Karen Khachanov;Clay;M;False;79.0;2.0;Rafael Nadal;17
12574;2018-0410;0.0;1.0;21.9028062971;198.0;Karen Khachanov;Clay;M;False;79.0;2.0;Rafael Nadal;17
12575;2018-0410;0.0;1.0;21.9028062971;198.0;Karen Khachanov;Clay;M;False;79.0;2.0;Rafael Nadal;17
12576;2018-0410;0.0;1.0;21.9028062971;198.0;Karen Khachanov;Clay;M;False;79.0;2.0;Rafael Nadal;17
12580;2009-520;0.0;4.0;30.8911704312;180.0;Marcos Daniel;Clay;G;False;143.0;13.0;Rafael Nadal;9
12581;2009-520;0.0;4.0;30.8911704312;180.0;Marcos Daniel;Clay;G;False;143.0;13.0;Rafael Nadal;9
12582;2009-520;0.0;4.0;30.8911704312;180.0;Marcos Daniel;Clay;G;False;143.0;13.0;Rafael Nadal;9
12583;2009-520;0.0;4.0;30.8911704312;180.0;Marcos Daniel;Clay;G;False;143.0;13.0;Rafael Nadal;9
12584;2009-520;0.0;4.0;30.8911704312;180.0;Marcos Daniel;Clay;G;False;143.0;13.0;Rafael Nadal;9
12585;2010-311;0.0;3.0;31.926078028699997;180.0;Marcos Daniel;Grass;A;False;53.0;13.0;Rafael Nadal;9
12586;2010-311;0.0;3.0;31.926078028699997;180.0;Marcos Daniel;Grass;A;False;53.0;13.0;Rafael Nadal;9
12587;2010-311;0.0;3.0;31.926078028699997;180.0;Marcos Daniel;Grass;A;False;53.0;13.0;Rafael Nadal;9
12617;2012-520;0.0;2.0;27.4168377823;183.0;Gilles Simon;Clay;G;True;277.0;10.0;Stan Wawrinka;14
12618;2012-520;0.0;2.0;27.4168377823;183.0;Gilles Simon;Clay;G;True;277.0;10.0;Stan Wawrinka;14
12619;2012-520;0.0;2.0;27.4168377823;183.0;Gilles Simon;Clay;G;True;277.0;10.0;Stan Wawrinka;14
12620;2012-520;0.0;2.0;27.4168377823;183.0;Gilles Simon;Clay;G;True;277.0;10.0;Stan Wawrinka;14
12621;2014-5014;1.0;7.0;29.774127310100003;183.0;Gilles Simon;Hard;M;False;150.0;10.0;Stan Wawrinka;14
12622;2014-5014;1.0;7.0;29.774127310100003;183.0;Gilles Simon;Hard;M;False;150.0;10.0;Stan Wawrinka;14
12623;2014-5014;1.0;7.0;29.774127310100003;183.0;Gilles Simon;Hard;M;False;150.0;10.0;Stan Wawrinka;14
12624;2014-5014;1.0;7.0;29.774127310100003;183.0;Gilles Simon;Hard;M;False;150.0;10.0;Stan Wawrinka;14
12629;2008-352;1.0;6.0;23.832991101999998;183.0;Gilles Simon;Hard;M;True;90.0;12.0;Igor Andreev;9
12630;2008-352;1.0;6.0;23.832991101999998;183.0;Gilles Simon;Hard;M;True;90.0;12.0;Igor Andreev;9
12631;2008-352;1.0;6.0;23.832991101999998;183.0;Gilles Simon;Hard;M;True;90.0;12.0;Igor Andreev;9
12632;2007-475;1.0;3.0;22.587268993800002;183.0;Gilles Simon;Clay;A;False;100.0;2.0;Igor Andreev;9
12633;2007-475;1.0;3.0;22.587268993800002;183.0;Gilles Simon;Clay;A;False;100.0;2.0;Igor Andreev;9
12634;2008-1536;1.0;9.0;23.794661191;183.0;Gilles Simon;Hard;M;False;129.0;12.0;Igor Andreev;9
12635;2009-422;1.0;8.0;24.6379192334;183.0;Gilles Simon;Hard;M;True;141.0;12.0;Igor Andreev;9
12636;2009-422;1.0;8.0;24.6379192334;183.0;Gilles Simon;Hard;M;True;141.0;12.0;Igor Andreev;9
12637;2009-422;1.0;8.0;24.6379192334;183.0;Gilles Simon;Hard;M;True;141.0;12.0;Igor Andreev;9
12638;2011-414;1.0;6.0;26.554414784400002;183.0;Gilles Simon;Clay;A;True;140.0;12.0;Jarkko Nieminen;8
12641;2010-414;0.0;5.0;25.5578370979;183.0;Gilles Simon;Clay;A;True;126.0;12.0;Jarkko Nieminen;8
12642;2010-414;0.0;5.0;25.5578370979;183.0;Gilles Simon;Clay;A;True;126.0;12.0;Jarkko Nieminen;8
12643;2010-414;0.0;5.0;25.5578370979;183.0;Gilles Simon;Clay;A;True;126.0;12.0;Jarkko Nieminen;8
12644;2010-414;0.0;5.0;25.5578370979;183.0;Gilles Simon;Clay;A;True;126.0;12.0;Jarkko Nieminen;8
12706;2005-360;0.0;1.0;20.2683093771;183.0;Gilles Simon;Clay;A;False;131.0;2.0;Juan Monaco;8
12707;2005-360;0.0;1.0;20.2683093771;183.0;Gilles Simon;Clay;A;False;131.0;2.0;Juan Monaco;8
12708;2005-360;0.0;1.0;20.2683093771;183.0;Gilles Simon;Clay;A;False;131.0;2.0;Juan Monaco;8
12710;2007-316;1.0;1.0;22.5297741273;183.0;Gilles Simon;Clay;A;False;84.0;2.0;Juan Monaco;8
12716;2008-407;1.0;4.0;23.143052703600002;183.0;Gilles Simon;Hard;A;False;82.0;4.0;Teymuraz Gabashvili;9
12717;2008-407;1.0;4.0;23.143052703600002;183.0;Gilles Simon;Hard;A;False;82.0;4.0;Teymuraz Gabashvili;9
