;win;ace;age;tourney_id;nb_set;ht;name;surface;tourney_level;classe;minutes;cluster;advers
49927;1.0;6.0;29.212867898699997;2002-495;3.0;178.0;Fabrice Santoro;Hard;A;False;135.0;19.0;Jiri Novak
49928;1.0;6.0;29.212867898699997;2002-495;3.0;178.0;Fabrice Santoro;Hard;A;False;135.0;19.0;Jiri Novak
49929;1.0;6.0;29.212867898699997;2002-495;3.0;178.0;Fabrice Santoro;Hard;A;False;135.0;19.0;Jiri Novak
49930;1.0;6.0;29.212867898699997;2002-495;3.0;178.0;Fabrice Santoro;Hard;A;False;135.0;19.0;Jiri Novak
49981;0.0;2.0;30.803559206;2003-341;2.0;178.0;Fabrice Santoro;Hard;A;True;67.0;9.0;Arnaud Clement
49982;0.0;2.0;30.803559206;2003-341;2.0;178.0;Fabrice Santoro;Hard;A;True;67.0;9.0;Arnaud Clement
50081;1.0;8.0;33.5058179329;2006-500;2.0;178.0;Fabrice Santoro;Grass;A;False;102.0;9.0;Arnaud Clement
50238;0.0;7.0;23.2717316906;2005-421;2.0;180.0;Tommy Robredo;Hard;M;True;104.0;6.0;Gaston Gaudio
50239;0.0;7.0;23.2717316906;2005-421;2.0;180.0;Tommy Robredo;Hard;M;True;104.0;6.0;Gaston Gaudio
50240;0.0;7.0;23.2717316906;2005-421;2.0;180.0;Tommy Robredo;Hard;M;True;104.0;6.0;Gaston Gaudio
50241;0.0;7.0;23.2717316906;2005-421;2.0;180.0;Tommy Robredo;Hard;M;True;104.0;6.0;Gaston Gaudio
50252;0.0;3.0;21.2594113621;2003-421;2.0;180.0;Tommy Robredo;Hard;M;True;67.0;5.0;Roger Federer
50253;0.0;3.0;21.2594113621;2003-421;2.0;180.0;Tommy Robredo;Hard;M;True;67.0;5.0;Roger Federer
50254;0.0;3.0;21.2594113621;2003-421;2.0;180.0;Tommy Robredo;Hard;M;True;67.0;5.0;Roger Federer
50255;0.0;3.0;21.2594113621;2003-421;2.0;180.0;Tommy Robredo;Hard;M;True;67.0;5.0;Roger Federer
50354;0.0;3.0;20.4353182752;2002-337;3.0;180.0;Tommy Robredo;Hard;A;False;116.0;5.0;Roger Federer
50355;0.0;3.0;20.4353182752;2002-337;3.0;180.0;Tommy Robredo;Hard;A;False;116.0;5.0;Roger Federer
50356;0.0;3.0;20.4353182752;2002-337;3.0;180.0;Tommy Robredo;Hard;A;False;116.0;5.0;Roger Federer
50357;0.0;3.0;20.4353182752;2002-337;3.0;180.0;Tommy Robredo;Hard;A;False;116.0;5.0;Roger Federer
50358;0.0;2.0;19.6878850103;2002-338;2.0;180.0;Tommy Robredo;Hard;A;False;87.0;5.0;Roger Federer
50359;0.0;2.0;19.6878850103;2002-338;2.0;180.0;Tommy Robredo;Hard;A;False;87.0;5.0;Roger Federer
50360;0.0;2.0;19.6878850103;2002-338;2.0;180.0;Tommy Robredo;Hard;A;False;87.0;5.0;Roger Federer
50361;0.0;2.0;19.6878850103;2002-338;2.0;180.0;Tommy Robredo;Hard;A;False;87.0;5.0;Roger Federer
50472;1.0;14.0;22.3326488706;2004-560;4.0;180.0;Tommy Robredo;Hard;G;True;160.0;6.0;Arnaud Clement
50473;1.0;14.0;22.3326488706;2004-560;4.0;180.0;Tommy Robredo;Hard;G;True;160.0;6.0;Arnaud Clement
50474;1.0;14.0;22.3326488706;2004-560;4.0;180.0;Tommy Robredo;Hard;G;True;160.0;6.0;Arnaud Clement
50495;0.0;1.0;21.8343600274;2004-495;2.0;180.0;Tommy Robredo;Hard;A;False;88.0;5.0;Roger Federer
50496;0.0;1.0;21.8343600274;2004-495;2.0;180.0;Tommy Robredo;Hard;A;False;88.0;5.0;Roger Federer
50497;0.0;1.0;21.8343600274;2004-495;2.0;180.0;Tommy Robredo;Hard;A;False;88.0;5.0;Roger Federer
50498;0.0;1.0;21.8343600274;2004-495;2.0;180.0;Tommy Robredo;Hard;A;False;88.0;5.0;Roger Federer
50499;0.0;1.0;21.8343600274;2004-495;2.0;180.0;Tommy Robredo;Hard;A;False;88.0;5.0;Roger Federer
50501;0.0;4.0;22.1409993155;2004-540;3.0;180.0;Tommy Robredo;Grass;G;True;112.0;5.0;Karol Beck
50503;0.0;6.0;21.7193702943;2004-580;3.0;180.0;Tommy Robredo;Hard;G;True;148.0;6.0;Gaston Gaudio
50517;1.0;6.0;23.5017111567;2005-352;2.0;180.0;Tommy Robredo;Carpet;M;True;86.0;6.0;Arnaud Clement
50551;0.0;3.0;23.405886379200002;2005-325;2.0;180.0;Tommy Robredo;Clay;A;True;91.0;5.0;Filippo Volandri
50552;0.0;3.0;23.405886379200002;2005-325;2.0;180.0;Tommy Robredo;Clay;A;True;91.0;5.0;Filippo Volandri
50553;0.0;3.0;23.405886379200002;2005-325;2.0;180.0;Tommy Robredo;Clay;A;True;91.0;5.0;Filippo Volandri
50554;0.0;3.0;23.405886379200002;2005-325;2.0;180.0;Tommy Robredo;Clay;A;True;91.0;5.0;Filippo Volandri
50610;1.0;6.0;24.076659821999996;2006-520;3.0;180.0;Tommy Robredo;Clay;G;True;121.0;17.0;Tomas Zib
50611;1.0;6.0;24.076659821999996;2006-520;3.0;180.0;Tommy Robredo;Clay;G;True;121.0;17.0;Tomas Zib
50744;1.0;3.0;26.3956194387;2008-747;2.0;180.0;Tommy Robredo;Hard;A;True;118.0;19.0;Guillermo Garcia Lopez
50774;1.0;6.0;26.893908281999998;2009-403;2.0;180.0;Tommy Robredo;Hard;M;True;85.0;19.0;Jan Hernych
50803;1.0;11.0;27.3347022587;2009-560;4.0;180.0;Tommy Robredo;Hard;G;True;191.0;19.0;Guillermo Garcia Lopez
50804;1.0;11.0;27.3347022587;2009-560;4.0;180.0;Tommy Robredo;Hard;G;True;191.0;19.0;Guillermo Garcia Lopez
50805;1.0;11.0;27.3347022587;2009-560;4.0;180.0;Tommy Robredo;Hard;G;True;191.0;19.0;Guillermo Garcia Lopez
50900;0.0;7.0;28.714579055399998;2011-580;4.0;180.0;Tommy Robredo;Hard;G;False;145.0;14.0;Roger Federer
51097;1.0;8.0;25.6865160849;2000-416;3.0;193.0;Andrei Medvedev;Clay;M;False;118.0;14.0;Roger Federer
51098;1.0;8.0;25.6865160849;2000-416;3.0;193.0;Andrei Medvedev;Clay;M;False;118.0;14.0;Roger Federer
51099;1.0;8.0;25.6865160849;2000-416;3.0;193.0;Andrei Medvedev;Clay;M;False;118.0;14.0;Roger Federer
51100;1.0;8.0;25.6865160849;2000-416;3.0;193.0;Andrei Medvedev;Clay;M;False;118.0;14.0;Roger Federer
51101;1.0;8.0;25.6865160849;2000-416;3.0;193.0;Andrei Medvedev;Clay;M;False;118.0;14.0;Roger Federer
51114;0.0;6.0;25.87816564;2000-321;2.0;193.0;Andrei Medvedev;Clay;A;False;100.0;6.0;Gaston Gaudio
51115;0.0;6.0;25.87816564;2000-321;2.0;193.0;Andrei Medvedev;Clay;A;False;100.0;6.0;Gaston Gaudio
51129;1.0;2.0;26.3572895277;2001-301;2.0;193.0;Andrei Medvedev;Hard;A;False;67.0;6.0;Gaston Gaudio
51130;1.0;2.0;26.3572895277;2001-301;2.0;193.0;Andrei Medvedev;Hard;A;False;67.0;6.0;Gaston Gaudio
51131;1.0;2.0;26.3572895277;2001-301;2.0;193.0;Andrei Medvedev;Hard;A;False;67.0;6.0;Gaston Gaudio
51176;0.0;4.0;24.709103353899998;2004-403;3.0;190.0;Jan Hernych;Hard;M;False;141.0;17.0;Tommy Robredo
51177;0.0;4.0;24.709103353899998;2004-403;3.0;190.0;Jan Hernych;Hard;M;False;141.0;17.0;Tommy Robredo
51178;0.0;4.0;24.709103353899998;2004-403;3.0;190.0;Jan Hernych;Hard;M;False;141.0;17.0;Tommy Robredo
51179;0.0;4.0;24.709103353899998;2004-403;3.0;190.0;Jan Hernych;Hard;M;False;141.0;17.0;Tommy Robredo
51180;0.0;4.0;24.709103353899998;2004-403;3.0;190.0;Jan Hernych;Hard;M;False;141.0;17.0;Tommy Robredo
51215;0.0;5.0;26.069815195100002;2005-418;3.0;190.0;Jan Hernych;Hard;A;False;111.0;14.0;Bobby Reynolds
51216;0.0;5.0;26.069815195100002;2005-418;3.0;190.0;Jan Hernych;Hard;A;False;111.0;14.0;Bobby Reynolds
51237;1.0;2.0;26.9514031485;2006-440;2.0;190.0;Jan Hernych;Grass;A;False;74.0;17.0;Florent Serra
51260;0.0;2.0;26.759753593400003;2006-573;2.0;190.0;Jan Hernych;Clay;A;False;67.0;19.0;Guillermo Garcia Lopez
51261;0.0;2.0;26.759753593400003;2006-573;2.0;190.0;Jan Hernych;Clay;A;False;67.0;19.0;Guillermo Garcia Lopez
51262;0.0;2.0;26.759753593400003;2006-573;2.0;190.0;Jan Hernych;Clay;A;False;67.0;19.0;Guillermo Garcia Lopez
51263;0.0;2.0;26.759753593400003;2006-573;2.0;190.0;Jan Hernych;Clay;A;False;67.0;19.0;Guillermo Garcia Lopez
51291;0.0;2.0;29.2511978097;2008-337;2.0;190.0;Jan Hernych;Hard;A;False;82.0;14.0;Philipp Petzschner
51299;1.0;0.0;29.5770020534;2009-2276;1.0;190.0;Jan Hernych;Hard;A;False;35.0;19.0;Mischa Zverev
51402;0.0;7.0;24.153319644099998;2000-520;3.0;185.0;Nicolas Escude;Clay;G;False;118.0;6.0;Arnaud Clement
51403;0.0;7.0;24.153319644099998;2000-520;3.0;185.0;Nicolas Escude;Clay;G;False;118.0;6.0;Arnaud Clement
51413;1.0;8.0;24.8815879535;2001-407;3.0;185.0;Nicolas Escude;Hard;A;False;143.0;14.0;Roger Federer
51414;1.0;8.0;24.8815879535;2001-407;3.0;185.0;Nicolas Escude;Hard;A;False;143.0;14.0;Roger Federer
51415;1.0;8.0;24.8815879535;2001-407;3.0;185.0;Nicolas Escude;Hard;A;False;143.0;14.0;Roger Federer
51416;1.0;8.0;24.8815879535;2001-407;3.0;185.0;Nicolas Escude;Hard;A;False;143.0;14.0;Roger Federer
51417;1.0;8.0;24.8815879535;2001-407;3.0;185.0;Nicolas Escude;Hard;A;False;143.0;14.0;Roger Federer
51418;1.0;8.0;24.8815879535;2001-407;3.0;185.0;Nicolas Escude;Hard;A;False;143.0;14.0;Roger Federer
51419;1.0;8.0;24.8815879535;2001-407;3.0;185.0;Nicolas Escude;Hard;A;False;143.0;14.0;Roger Federer
51475;1.0;10.0;25.87816564;2002-407;3.0;185.0;Nicolas Escude;Hard;A;False;126.0;14.0;Roger Federer
51476;1.0;10.0;25.87816564;2002-407;3.0;185.0;Nicolas Escude;Hard;A;False;126.0;14.0;Roger Federer
51477;1.0;10.0;25.87816564;2002-407;3.0;185.0;Nicolas Escude;Hard;A;False;126.0;14.0;Roger Federer
51478;1.0;10.0;25.87816564;2002-407;3.0;185.0;Nicolas Escude;Hard;A;False;126.0;14.0;Roger Federer
51479;1.0;10.0;25.87816564;2002-407;3.0;185.0;Nicolas Escude;Hard;A;False;126.0;14.0;Roger Federer
51480;1.0;10.0;25.87816564;2002-407;3.0;185.0;Nicolas Escude;Hard;A;False;126.0;14.0;Roger Federer
51519;1.0;7.0;26.855578371;2003-496;2.0;185.0;Nicolas Escude;Hard;A;False;56.0;19.0;Jiri Novak
51544;1.0;15.0;27.794661191;2004-580;3.0;185.0;Nicolas Escude;Hard;G;False;145.0;17.0;Hyung Taik Lee
51560;0.0;9.0;27.1238877481;2003-500;2.0;190.0;Frederic Niemeyer;Grass;A;False;50.0;9.0;Arnaud Clement
51562;1.0;20.0;27.813826146500002;2004-402;2.0;190.0;Frederic Niemeyer;Hard;A;False;69.0;3.0;Lars Burgsmuller
51586;0.0;2.0;26.9514031485;2000-496;2.0;185.0;Antony Dupuis;Hard;A;False;72.0;14.0;Roger Federer
51603;0.0;6.0;28.1779603012;2001-308;2.0;185.0;Antony Dupuis;Clay;A;False;78.0;19.0;Jiri Novak
51604;0.0;6.0;28.1779603012;2001-308;2.0;185.0;Antony Dupuis;Clay;A;False;78.0;19.0;Jiri Novak
51605;0.0;6.0;28.1779603012;2001-308;2.0;185.0;Antony Dupuis;Clay;A;False;78.0;19.0;Jiri Novak
51606;0.0;6.0;28.1779603012;2001-308;2.0;185.0;Antony Dupuis;Clay;A;False;78.0;19.0;Jiri Novak
51612;0.0;8.0;28.6187542779;2001-375;2.0;185.0;Antony Dupuis;Carpet;A;False;95.0;9.0;Gaston Gaudio
51632;1.0;7.0;29.1170431211;2002-360;2.0;185.0;Antony Dupuis;Clay;A;False;51.0;3.0;Lars Burgsmuller
51671;1.0;4.0;30.2094455852;2003-414;2.0;185.0;Antony Dupuis;Clay;M;False;81.0;0.0;Fabrice Santoro
51672;1.0;4.0;30.2094455852;2003-414;2.0;185.0;Antony Dupuis;Clay;M;False;81.0;0.0;Fabrice Santoro
51691;0.0;10.0;30.1519507187;2003-425;3.0;185.0;Antony Dupuis;Clay;A;False;184.0;9.0;Arnaud Clement
51700;0.0;12.0;29.883641341500002;2003-580;4.0;185.0;Antony Dupuis;Hard;G;False;172.0;2.0;Xavier Malisse
51701;0.0;12.0;29.883641341500002;2003-580;4.0;185.0;Antony Dupuis;Hard;G;False;172.0;2.0;Xavier Malisse
51702;0.0;12.0;29.883641341500002;2003-580;4.0;185.0;Antony Dupuis;Hard;G;False;172.0;2.0;Xavier Malisse
51703;0.0;12.0;29.883641341500002;2003-580;4.0;185.0;Antony Dupuis;Hard;G;False;172.0;2.0;Xavier Malisse
51730;0.0;2.0;31.2060232717;2004-414;2.0;185.0;Antony Dupuis;Clay;M;False;56.0;0.0;Tommy Robredo
51793;1.0;15.0;26.146475017100002;2011-5012;2.0;196.0;Dustin Brown;Hard;A;False;55.0;17.0;Florent Serra
51800;0.0;3.0;26.2422997947;2011-404;2.0;196.0;Dustin Brown;Hard;M;False;84.0;14.0;Philipp Petzschner
51801;0.0;3.0;26.2422997947;2011-404;2.0;196.0;Dustin Brown;Hard;M;False;84.0;14.0;Philipp Petzschner
51802;0.0;3.0;26.2422997947;2011-404;2.0;196.0;Dustin Brown;Hard;M;False;84.0;14.0;Philipp Petzschner
51814;0.0;2.0;27.5838466804;2012-321;2.0;196.0;Dustin Brown;Clay;A;False;58.0;19.0;Guillermo Garcia Lopez
51815;0.0;2.0;27.5838466804;2012-321;2.0;196.0;Dustin Brown;Clay;A;False;58.0;19.0;Guillermo Garcia Lopez
51816;0.0;2.0;27.5838466804;2012-321;2.0;196.0;Dustin Brown;Clay;A;False;58.0;19.0;Guillermo Garcia Lopez
51836;0.0;9.0;29.0595482546;2014-451;3.0;196.0;Dustin Brown;Hard;A;False;117.0;14.0;Peter Gojowczyk
51848;0.0;11.0;29.6919917864;2014-6242;3.0;196.0;Dustin Brown;Hard;A;False;103.0;19.0;Guillermo Garcia Lopez
51934;1.0;6.0;29.2895277207;2000-408;3.0;201.0;Marc Rosset;Hard;A;False;112.0;14.0;Roger Federer
51935;1.0;6.0;29.2895277207;2000-408;3.0;201.0;Marc Rosset;Hard;A;False;112.0;14.0;Roger Federer
51936;1.0;6.0;29.2895277207;2000-408;3.0;201.0;Marc Rosset;Hard;A;False;112.0;14.0;Roger Federer
51937;1.0;6.0;29.2895277207;2000-408;3.0;201.0;Marc Rosset;Hard;A;False;112.0;14.0;Roger Federer
51938;1.0;6.0;29.2895277207;2000-408;3.0;201.0;Marc Rosset;Hard;A;False;112.0;14.0;Roger Federer
51949;1.0;9.0;29.2511978097;2000-496;2.0;201.0;Marc Rosset;Hard;A;False;99.0;9.0;Arnaud Clement
51950;1.0;9.0;29.2511978097;2000-496;2.0;201.0;Marc Rosset;Hard;A;False;99.0;9.0;Arnaud Clement
51953;1.0;10.0;29.2511978097;2000-496;3.0;201.0;Marc Rosset;Hard;A;False;118.0;14.0;Roger Federer
51954;1.0;10.0;29.2511978097;2000-496;3.0;201.0;Marc Rosset;Hard;A;False;118.0;14.0;Roger Federer
51955;1.0;10.0;29.2511978097;2000-496;3.0;201.0;Marc Rosset;Hard;A;False;118.0;14.0;Roger Federer
51956;1.0;10.0;29.2511978097;2000-496;3.0;201.0;Marc Rosset;Hard;A;False;118.0;14.0;Roger Federer
52048;0.0;8.0;32.5859000684;2003-311;2.0;201.0;Marc Rosset;Grass;A;False;87.0;2.0;Xavier Malisse
52069;0.0;3.0;29.2511978097;2000-375;3.0;188.0;Thierry Guardiola;Carpet;A;False;131.0;9.0;Arnaud Clement
52070;0.0;3.0;29.2511978097;2000-375;3.0;188.0;Thierry Guardiola;Carpet;A;False;131.0;9.0;Arnaud Clement
52076;0.0;2.0;28.5037645448;2000-496;2.0;188.0;Thierry Guardiola;Hard;A;False;116.0;17.0;Fabrice Santoro
52077;0.0;2.0;28.5037645448;2000-496;2.0;188.0;Thierry Guardiola;Hard;A;False;116.0;17.0;Fabrice Santoro
52078;0.0;2.0;28.5037645448;2000-496;2.0;188.0;Thierry Guardiola;Hard;A;False;116.0;17.0;Fabrice Santoro
52079;0.0;2.0;28.5037645448;2000-496;2.0;188.0;Thierry Guardiola;Hard;A;False;116.0;17.0;Fabrice Santoro
52080;0.0;2.0;28.5037645448;2000-496;2.0;188.0;Thierry Guardiola;Hard;A;False;116.0;17.0;Fabrice Santoro
52086;0.0;2.0;23.9425051335;2000-403;2.0;185.0;John Van Lottum;Hard;M;False;65.0;5.0;Michel Kratochvil
52088;0.0;1.0;24.191649555100003;2000-440;2.0;185.0;John Van Lottum;Grass;A;False;65.0;14.0;Nicolas Escude
52089;0.0;1.0;24.191649555100003;2000-440;2.0;185.0;John Van Lottum;Grass;A;False;65.0;14.0;Nicolas Escude
52090;0.0;1.0;24.191649555100003;2000-440;2.0;185.0;John Van Lottum;Grass;A;False;65.0;14.0;Nicolas Escude
52100;0.0;0.0;25.1882272416;2001-440;2.0;185.0;John Van Lottum;Grass;A;False;43.0;14.0;Roger Federer
52101;0.0;0.0;25.1882272416;2001-440;2.0;185.0;John Van Lottum;Grass;A;False;43.0;14.0;Roger Federer
52102;0.0;0.0;25.1882272416;2001-440;2.0;185.0;John Van Lottum;Grass;A;False;43.0;14.0;Roger Federer
52103;0.0;0.0;25.1882272416;2001-440;2.0;185.0;John Van Lottum;Grass;A;False;43.0;14.0;Roger Federer
52104;0.0;0.0;25.1882272416;2001-440;2.0;185.0;John Van Lottum;Grass;A;False;43.0;14.0;Roger Federer
52114;0.0;5.0;26.376454483200003;2002-560;3.0;185.0;John Van Lottum;Hard;G;False;115.0;19.0;Jiri Novak
52115;0.0;5.0;26.376454483200003;2002-560;3.0;185.0;John Van Lottum;Hard;G;False;115.0;19.0;Jiri Novak
52120;1.0;3.0;26.989733059499997;2003-468;3.0;185.0;John Van Lottum;Clay;A;False;153.0;19.0;Jiri Novak
52121;1.0;3.0;26.989733059499997;2003-468;3.0;185.0;John Van Lottum;Clay;A;False;153.0;19.0;Jiri Novak
52195;0.0;4.0;21.3004791239;2002-773;2.0;183.0;Jurgen Melzer;Clay;A;False;83.0;6.0;David Ferrer
52196;0.0;4.0;21.3004791239;2002-773;2.0;183.0;Jurgen Melzer;Clay;A;False;83.0;6.0;David Ferrer
52197;0.0;4.0;21.3004791239;2002-773;2.0;183.0;Jurgen Melzer;Clay;A;False;83.0;6.0;David Ferrer
52286;1.0;2.0;24.0027378508;2005-520;3.0;183.0;Jurgen Melzer;Clay;G;False;134.0;5.0;Mikhail Youzhny
52287;1.0;2.0;24.0027378508;2005-520;3.0;183.0;Jurgen Melzer;Clay;G;False;134.0;5.0;Mikhail Youzhny
52288;1.0;2.0;24.0027378508;2005-520;3.0;183.0;Jurgen Melzer;Clay;G;False;134.0;5.0;Mikhail Youzhny
52297;0.0;2.0;24.4052019165;2005-1536;2.0;183.0;Jurgen Melzer;Hard;M;False;77.0;17.0;David Nalbandian
52298;0.0;2.0;24.4052019165;2005-1536;2.0;183.0;Jurgen Melzer;Hard;M;False;77.0;17.0;David Nalbandian
52299;0.0;2.0;24.4052019165;2005-1536;2.0;183.0;Jurgen Melzer;Hard;M;False;77.0;17.0;David Nalbandian
52300;0.0;2.0;24.4052019165;2005-1536;2.0;183.0;Jurgen Melzer;Hard;M;False;77.0;17.0;David Nalbandian
52301;0.0;2.0;24.4052019165;2005-1536;2.0;183.0;Jurgen Melzer;Hard;M;False;77.0;17.0;David Nalbandian
52302;0.0;2.0;24.4052019165;2005-1536;2.0;183.0;Jurgen Melzer;Hard;M;False;77.0;17.0;David Nalbandian
52362;0.0;8.0;25.1718001369;2006-319;3.0;183.0;Jurgen Melzer;Clay;A;False;110.0;3.0;Mikhail Youzhny
52363;0.0;8.0;25.1718001369;2006-319;3.0;183.0;Jurgen Melzer;Clay;A;False;110.0;3.0;Mikhail Youzhny
52369;0.0;2.0;25.363449692;2006-341;3.0;183.0;Jurgen Melzer;Hard;A;False;111.0;19.0;Novak Djokovic
52370;0.0;2.0;25.363449692;2006-341;3.0;183.0;Jurgen Melzer;Hard;A;False;111.0;19.0;Novak Djokovic
52371;0.0;2.0;25.363449692;2006-341;3.0;183.0;Jurgen Melzer;Hard;A;False;111.0;19.0;Novak Djokovic
52372;0.0;2.0;25.363449692;2006-341;3.0;183.0;Jurgen Melzer;Hard;A;False;111.0;19.0;Novak Djokovic
52373;0.0;2.0;25.363449692;2006-341;3.0;183.0;Jurgen Melzer;Hard;A;False;111.0;19.0;Novak Djokovic
52435;1.0;3.0;27.1457905544;2008-319;2.0;183.0;Jurgen Melzer;Clay;A;True;61.0;19.0;Leonardo Mayer
52436;1.0;3.0;27.1457905544;2008-319;2.0;183.0;Jurgen Melzer;Clay;A;True;61.0;19.0;Leonardo Mayer
52470;0.0;6.0;26.8008213552;2008-404;3.0;183.0;Jurgen Melzer;Hard;M;False;112.0;19.0;Andy Murray
52471;0.0;6.0;26.8008213552;2008-404;3.0;183.0;Jurgen Melzer;Hard;M;False;112.0;19.0;Andy Murray
52472;0.0;6.0;26.8008213552;2008-404;3.0;183.0;Jurgen Melzer;Hard;M;False;112.0;19.0;Andy Murray
52500;1.0;1.0;27.7973990418;2009-404;2.0;183.0;Jurgen Melzer;Hard;M;True;73.0;12.0;Taylor Dent
52501;1.0;1.0;27.7973990418;2009-404;2.0;183.0;Jurgen Melzer;Hard;M;True;73.0;12.0;Taylor Dent
52523;0.0;3.0;27.989048596900002;2009-306;2.0;183.0;Jurgen Melzer;Clay;A;True;88.0;3.0;Mikhail Youzhny
52524;0.0;3.0;27.989048596900002;2009-306;2.0;183.0;Jurgen Melzer;Clay;A;True;88.0;3.0;Mikhail Youzhny
52530;0.0;3.0;27.835728952800004;2009-403;2.0;183.0;Jurgen Melzer;Hard;M;True;79.0;17.0;Janko Tipsarevic
52531;0.0;3.0;27.835728952800004;2009-403;2.0;183.0;Jurgen Melzer;Hard;M;True;79.0;17.0;Janko Tipsarevic
52532;0.0;3.0;27.835728952800004;2009-403;2.0;183.0;Jurgen Melzer;Hard;M;True;79.0;17.0;Janko Tipsarevic
52570;1.0;9.0;29.004791238899998;2010-520;5.0;183.0;Jurgen Melzer;Clay;G;True;255.0;19.0;Novak Djokovic
52571;1.0;9.0;29.004791238899998;2010-520;5.0;183.0;Jurgen Melzer;Clay;G;True;255.0;19.0;Novak Djokovic
52572;1.0;9.0;29.004791238899998;2010-520;5.0;183.0;Jurgen Melzer;Clay;G;True;255.0;19.0;Novak Djokovic
52573;1.0;9.0;29.004791238899998;2010-520;5.0;183.0;Jurgen Melzer;Clay;G;True;255.0;19.0;Novak Djokovic
52574;1.0;9.0;29.004791238899998;2010-520;5.0;183.0;Jurgen Melzer;Clay;G;True;255.0;19.0;Novak Djokovic
52575;1.0;9.0;29.004791238899998;2010-520;5.0;183.0;Jurgen Melzer;Clay;G;True;255.0;19.0;Novak Djokovic
52576;1.0;9.0;29.004791238899998;2010-520;5.0;183.0;Jurgen Melzer;Clay;G;True;255.0;19.0;Novak Djokovic
52586;1.0;9.0;29.234770705;2010-422;2.0;183.0;Jurgen Melzer;Hard;M;True;58.0;19.0;Santiago Giraldo
52647;0.0;2.0;29.8863791923;2011-410;2.0;183.0;Jurgen Melzer;Clay;M;True;79.0;9.0;David Ferrer
52648;0.0;2.0;29.8863791923;2011-410;2.0;183.0;Jurgen Melzer;Clay;M;True;79.0;9.0;David Ferrer
52649;0.0;2.0;29.8863791923;2011-410;2.0;183.0;Jurgen Melzer;Clay;M;True;79.0;9.0;David Ferrer
52650;0.0;2.0;29.8863791923;2011-410;2.0;183.0;Jurgen Melzer;Clay;M;True;79.0;9.0;David Ferrer
52651;0.0;2.0;29.8863791923;2011-410;2.0;183.0;Jurgen Melzer;Clay;M;True;79.0;9.0;David Ferrer
52652;0.0;1.0;29.9055441478;2011-425;2.0;183.0;Jurgen Melzer;Clay;A;True;87.0;9.0;David Ferrer
52653;0.0;1.0;29.9055441478;2011-425;2.0;183.0;Jurgen Melzer;Clay;A;True;87.0;9.0;David Ferrer
52654;0.0;1.0;29.9055441478;2011-425;2.0;183.0;Jurgen Melzer;Clay;A;True;87.0;9.0;David Ferrer
52655;0.0;1.0;29.9055441478;2011-425;2.0;183.0;Jurgen Melzer;Clay;A;True;87.0;9.0;David Ferrer
52656;0.0;1.0;29.9055441478;2011-425;2.0;183.0;Jurgen Melzer;Clay;A;True;87.0;9.0;David Ferrer
52703;0.0;3.0;31.2470910335;2012-6242;2.0;183.0;Jurgen Melzer;Hard;A;True;71.0;8.0;John Isner
52704;0.0;3.0;31.2470910335;2012-6242;2.0;183.0;Jurgen Melzer;Hard;A;True;71.0;8.0;John Isner
52792;0.0;0.0;33.4127310062;2014-573;2.0;183.0;Jurgen Melzer;Hard;A;False;80.0;16.0;Andy Murray
52803;0.0;3.0;33.7960301164;2015-404;2.0;183.0;Jurgen Melzer;Hard;M;False;69.0;8.0;John Isner
52804;0.0;3.0;33.7960301164;2015-404;2.0;183.0;Jurgen Melzer;Hard;M;False;69.0;8.0;John Isner
52805;0.0;3.0;33.7960301164;2015-404;2.0;183.0;Jurgen Melzer;Hard;M;False;69.0;8.0;John Isner
52898;0.0;1.0;24.922655715300003;2002-360;2.0;185.0;Andre Sa;Clay;A;False;96.0;3.0;Guillermo Canas
52899;0.0;1.0;24.922655715300003;2002-360;2.0;185.0;Andre Sa;Clay;A;False;96.0;3.0;Guillermo Canas
52932;0.0;2.0;26.1300479124;2003-540;3.0;185.0;Andre Sa;Grass;G;False;111.0;17.0;David Nalbandian
52933;0.0;2.0;26.1300479124;2003-540;3.0;185.0;Andre Sa;Grass;G;False;111.0;17.0;David Nalbandian
52934;0.0;2.0;26.1300479124;2003-540;3.0;185.0;Andre Sa;Grass;G;False;111.0;17.0;David Nalbandian
52935;0.0;2.0;26.1300479124;2003-540;3.0;185.0;Andre Sa;Grass;G;False;111.0;17.0;David Nalbandian
52936;0.0;2.0;26.1300479124;2003-540;3.0;185.0;Andre Sa;Grass;G;False;111.0;17.0;David Nalbandian
52963;1.0;5.0;24.7885010267;2012-495;2.0;190.0;Andy Murray;Hard;A;True;83.0;7.0;Novak Djokovic
52964;1.0;5.0;24.7885010267;2012-495;2.0;190.0;Andy Murray;Hard;A;True;83.0;7.0;Novak Djokovic
52965;1.0;5.0;24.7885010267;2012-495;2.0;190.0;Andy Murray;Hard;A;True;83.0;7.0;Novak Djokovic
52966;1.0;5.0;24.7885010267;2012-495;2.0;190.0;Andy Murray;Hard;A;True;83.0;7.0;Novak Djokovic
52967;1.0;5.0;24.7885010267;2012-495;2.0;190.0;Andy Murray;Hard;A;True;83.0;7.0;Novak Djokovic
52977;1.0;9.0;29.0239561944;2016-520;3.0;190.0;Andy Murray;Clay;G;True;160.0;8.0;John Isner
52978;1.0;9.0;29.0239561944;2016-520;3.0;190.0;Andy Murray;Clay;G;True;160.0;8.0;John Isner
52979;1.0;9.0;29.0239561944;2016-520;3.0;190.0;Andy Murray;Clay;G;True;160.0;8.0;John Isner
